business_name,lic_code,business_start_date,business_end_date,Lifespan,closed,age_if_opened,full_address,business_id,name,MA,year,lati,longi
ambrosia bakery,,02/01/2004,02/29/2016,4411.0,yes,,"2605 ocean ave, San Francisco, CA, 94132",96110,ambrosia inc,88.0,2018.0,37.7315244,-122.47348149999999
lazy bear,Multiple,08/14/2014,,,no,1448.0,"3416 19th st, San Francisco, CA, 9411",80109,lazy bear,95.0,2018.0,37.7604064,-122.4197145
panda express #845,"Restaurant Greater Than 2,000 Sqft",01/01/1994,,,no,8978.0,"1480 fillmore st, San Francisco, CA, 94115",9745,panda express,93.5,2018.0,37.782808,-122.432577
magic flute,"Restaurant Greater Than 2,000 Sqft",03/02/1994,,,no,8918.0,"3673 sacramento st, San Francisco, CA, 94118",64933,magic flute restaurant,85.0,2018.0,37.787372999999995,-122.45311699999999
villa italian kitchen,"Restaurant Less Than 1,000 Sqft",08/21/2014,,,no,1441.0,"3251 20th ave #250d, San+francisco, CA, 94132",80112,villa italian kitchen,92.0,2017.0,37.728081700000004,-122.4770808
saigon sandwiches,"Restaurant Less Than 1,000 Sqft",08/27/2014,,,no,1435.0,"560 larkin st, San Francisco, CA, 94102",80312,saigon sandwiches,74.5,2018.0,37.7831495,-122.417374
hook  cook,"Restaurant 1,000 - 2,000 Sqft",05/17/1994,,,no,8842.0,"pier 39 embarcadero, San Francisco, CA, 94105",2008,hook a cook,86.5,2017.0,37.786766,-122.461545
chantal guillon,,04/01/2011,12/30/2015,1734.0,yes,,"1309 howard st, San Francisco, CA, 94103",78669,chantal guillon,98.0,2018.0,37.774677000000004,-122.4132249
central station deli sf,Retail Food Market W/food Prep. Lt 5001 Sqft,09/04/2014,,,no,1427.0,"728 vallejo st, San Francisco, CA, 94133",77713,central station deli sf,86.5,2017.0,37.798696,-122.409397
fishermans wharf quickly inc,"Restaurant Less Than 1,000 Sqft",09/05/2014,,,no,1426.0,"2800 leavenworth st #a11, San+francisco, CA, 94133",1754,fishermans pizzeria inc [#50],89.0,2018.0,37.807167,-122.41893600000002
project juice,"Restaurant Less Than 1,000 Sqft",10/01/2012,,,no,2130.0,"790 valencia st, San Francisco, CA, 9411",80302,project juice,96.0,2018.0,37.7603094,-122.42165420000002
project juice,Take-Out Establishment,10/01/2012,,,no,2130.0,"1355 market st, San Francisco, CA, 94103",80354,project juice llc,91.5,2018.0,37.776833700000005,-122.41637549999999
la capra coffee,"Restaurant 1,000 - 2,000 Sqft",09/08/2014,,,no,1423.0,"50 fremont st 110, San Francisco, CA, 94105",80937,la capra coffee,82.5,2017.0,37.7905027,-122.3972152
the crafty fox ale house,Multiple,09/08/2014,,,no,1423.0,"1700 mission st, San Francisco, CA, 94103",81442,the crafty fox ale house,84.0,2018.0,37.769826200000004,-122.4204105
tap (415),Multiple,09/01/2014,,,no,1430.0,"845 market st #495, San+francisco, CA, 94107",80494,tap (415),90.5,2018.0,37.784219,-122.406176
brendas meat  three,"Restaurant 1,000 - 2,000 Sqft",01/03/2004,,,no,5324.0,"919 divisadero st, San Francisco, CA, 94115",10875,brendas meat  three,91.0,2018.0,37.778194,-122.438474
caffe central,"Restaurant Less Than 1,000 Sqft",12/24/2008,,,no,3507.0,"530 parnassus ave, San Francisco, CA, 94143",80554,caffe central,89.5,2017.0,37.7636336,-122.45915259999998
swich,,09/10/2014,06/18/2017,1012.0,yes,,"2045 irving st, San Francisco, CA, 94122",79660,swich bake shop llc,96.0,2016.0,37.763288,-122.4801185
new gyro king,"Restaurant 1,000 - 2,000 Sqft",09/11/2014,,,no,1420.0,"25 grove st, San Francisco, CA, 94102",82339,new gyro king,66.5,2017.0,37.778658899999996,-122.41571699999999
barbary coast pastry  cafe,"Restaurant Less Than 1,000 Sqft",08/22/1994,,,no,8745.0,"55 cyril magnin st, San Francisco, CA, 94102",695,barbary coast pastry  coffee,94.0,2018.0,37.784965,-122.40861399999999
cozy cafe,"Restaurant Less Than 1,000 Sqft",09/20/2006,,,no,4333.0,"965 sutter st #c, San+francisco, CA, 94109",80682,cozy cafe,98.0,2018.0,37.788089,-122.4160023
golden saigon restaurant corp,Multiple,01/01/2016,,,no,943.0,"2428 san bruno ave, San Francisco, CA, 94134",90941,golden saigon restaurant corp,82.0,2018.0,37.73168709999999,-122.4055969
north beach pizza express,Take-Out Establishment,12/01/1994,,,no,8644.0,"3054 taraval st, San Francisco, CA, 94116",4846,north beach pizza,88.0,2018.0,37.742048,-122.499002
hoffmanns grill  rotisserie,"Restaurant 1,000 - 2,000 Sqft",03/01/2002,,,no,5997.0,"1000 guerrero st, San Francisco, CA, 9411",81468,hoffmanns grill  rotisserie,96.0,2016.0,37.755018,-122.423382
sneakys bbq llc,Caterer,01/11/2011,,,no,2759.0,"2937 24th st, San Francisco, CA, 9411",78946,sneakys bbq,100.0,2018.0,37.7525985,-122.4108534
dosa dosa,,09/05/2014,,,no,1426.0,"100 post st, San Francisco, CA, 94108",80572,dosa dosa llc (cart #1),88.5,2017.0,37.7890783,-122.4040301
battery street coffee roastery,"Restaurant 1,000 - 2,000 Sqft",12/01/1994,,,no,8644.0,"950 battery st, San Francisco, CA, 94111",1850,battery street coffee roastery,86.0,2017.0,37.800178,-122.40131699999999
tender greens,Multiple,09/01/2013,,,no,1795.0,"266 king st, San Francisco, CA, 94107",79347,tender greens,96.0,2016.0,37.7773258,-122.39337590000001
the masonic auditorium,Multiple,04/02/1999,,,no,7061.0,"1111 california st, San Francisco, CA, 94108",80421,the masonic auditorium,88.5,2018.0,37.79116079999999,-122.4129317
osaka imai,,09/24/2014,,,no,1407.0,"2445 noriega st, San Francisco, CA, 94122",80552,osaka imai,92.0,2016.0,37.753419,-122.49009199999999
a  l sweet,"Restaurant 1,000 - 2,000 Sqft",09/29/2014,,,no,1402.0,"709 larkin st, San Francisco, CA, 94109",80627,a  l sweet,81.0,2018.0,37.784463099999996,-122.41792340000002
big chef toms belly burgers,"Restaurant 1,000 - 2,000 Sqft",10/01/2012,,,no,2130.0,"1550 howard st, San Francisco, CA, 94103",77182,big chef toms belly burgers,88.0,2017.0,37.77251079999999,-122.4166053
burma love,Multiple,11/06/2014,,,no,1364.0,"211 valencia st, San Francisco, CA, 94103",83643,burma love,88.0,2018.0,37.769607799999996,-122.42210120000001
sutter pub,"Restaurant Less Than 1,000 Sqft",01/16/1995,,,no,8598.0,"700 sutter st, San Francisco, CA, 94102",64236,sutter pub and restaurant,89.0,2017.0,37.78881,-122.41188000000001
last drop tavern,"Restaurant 1,000 - 2,000 Sqft",01/16/1995,,,no,8598.0,"550 powell st, San Francisco, CA, 94108",2601,last drop tavern,93.0,2017.0,37.789883,-122.408666
afc sushi  safeway #985,Take-Out Establishment,01/01/1996,,,no,8248.0,"2350 noriega st, San Francisco, CA, 94122",79220,afc sushi  safeway #985,98.0,2017.0,37.7542109,-122.48864850000001
afc sushi  safeway #909,Take-Out Establishment,01/01/1996,,,no,8248.0,"730 taraval st, San Francisco, CA, 94116",79218,afc sushi  safeway#909,100.0,2018.0,37.7434468,-122.4740564
illy caffe sf_union,"Restaurant 1,000 - 2,000 Sqft",09/16/2015,,,no,1050.0,"2055 union st, San Francisco, CA, 94123",85338,illy caffe san francisco_union,90.5,2018.0,37.7971221,-122.43305490000002
afc sushi  good life grocers,Take-Out Establishment,01/01/1996,,,no,8248.0,"448 cortland ave, San Francisco, CA, 9411",77858,afc sushi  good life grocers,97.0,2017.0,37.738893,-122.41671799999999
aracely restaurant,"Restaurant Greater Than 2,000 Sqft",01/01/2013,,,no,2038.0,"401 13th st, San Francisco, CA, 9413",79829,aracely restaurant,90.0,2016.0,37.827819,-122.37413799999999
atlas tap room,,04/18/2014,11/01/2016,928.0,yes,,"606 mission st, San Francisco, CA, 94105",81285,atlas tap room,100.0,2017.0,37.7879523,-122.40022090000001
kababayan fastfood  video rtl,"Restaurant Less Than 1,000 Sqft",03/01/1995,,,no,8554.0,"2706 mission st, San Francisco, CA, 9411",1249,kababayan fast food,76.0,2018.0,37.753690999999996,-122.41865700000001
rock japanese cuisine,"Restaurant Greater Than 2,000 Sqft",10/08/2014,,,no,1393.0,"614 pine st, San Francisco, CA, 94108",80763,rock japanese cuisine,86.0,2018.0,37.791583700000004,-122.4061135
azalinas kitchen,Commissary,10/05/2014,,,no,1396.0,"1324 fitzgerald ave, San Francisco, CA, 94124",80744,azalinas kitchen,92.0,2017.0,37.722538899999996,-122.39376750000001
julies kitchen,Take-Out Establishment,10/15/2001,,,no,6134.0,"50 post st #62-a, San+francisco, CA, 94104",81713,julies kitchen,89.5,2018.0,37.7891638,-122.40297930000001
puerto alegre restaurant #1,"Restaurant Greater Than 2,000 Sqft",01/01/1995,,,no,8613.0,"546 valencia st, San Francisco, CA, 9411",2980,puerto alegre,89.0,2018.0,37.764148,-122.42185500000001
dragon beaux llc,,10/15/2014,,,no,1386.0,"5700 geary blvd, San Francisco, CA, 94121",81116,dragon beaux,87.5,2018.0,37.7804912,-122.4807115
red door coffee,,04/10/2014,,,no,1574.0,"111 minna st, San Francisco, CA, 94105",80861,red door coffee,97.0,2018.0,37.787305700000005,-122.3993712
san vicente restaurant,"Restaurant Less Than 1,000 Sqft",09/09/2015,,,no,1057.0,"4423 mission st, San Francisco, CA, 94112",87148,san vicente restaurant,74.5,2018.0,37.727241299999996,-122.43255719999999
slurp noodle bar,"Restaurant 1,000 - 2,000 Sqft",09/17/2013,,,no,1779.0,"469 castro st, San Francisco, CA, 94114",81651,slurp noodle bar,76.0,2018.0,37.7615065,-122.43480819999999
home cafe,"Restaurant 1,000 - 2,000 Sqft",08/01/2013,,,no,1826.0,"1222 noriega st, San Francisco, CA, 94122",75429,home cafe,91.5,2018.0,37.7544336,-122.476997
kates kitchen,"Restaurant 1,000 - 2,000 Sqft",07/18/1995,,,no,8415.0,"471 haight st, San Francisco, CA, 94117",2538,kates kitchen,73.0,2017.0,37.772163,-122.429927
jamba juice #796,,07/01/1995,10/28/2015,7424.0,yes,,"865 market st, San Francisco, CA, 94103",86156,jamba juice,93.0,2017.0,37.7840659,-122.4065571
gourmet catering bay area,Catering Facility,03/01/2013,,,no,1979.0,"2200 jerrold ave  #z, San+francisco, CA, 94107",80237,gourmet catering bay area,98.0,2017.0,37.745674799999996,-122.39902959999999
washington bakery  restaurant,"Restaurant Greater Than 2,000 Sqft",08/05/1998,,,no,7301.0,"733 washington st, San Francisco, CA, 94108",3816,washington bakery  restaurant,67.0,2017.0,37.795173999999996,-122.405845
sotto mare oysteria  seafood restaurant,"Restaurant 1,000 - 2,000 Sqft",10/01/2014,,,no,1400.0,"552 green st, San Francisco, CA, 94133",80931,sotto mare oysteria  seafood,80.0,2018.0,37.7997979,-122.4083422
tao sushi,"Restaurant 1,000 - 2,000 Sqft",08/27/2014,,,no,1435.0,"4808 mission st, San Francisco, CA, 94112",80587,tao sushi,83.0,2017.0,37.7210847,-122.4378148
inticing creations,Retail Bakeries With Food Prep,01/25/2010,,,no,3110.0,"438 clementina st, San Francisco, CA, 94103",69437,inticing creations,100.0,2016.0,37.780068,-122.40485
marcellos pizza,"Restaurant Less Than 1,000 Sqft",01/03/1996,,,no,8246.0,"420 castro st, San Francisco, CA, 94114",902,marcellos pizza,97.0,2018.0,37.762057,-122.43514499999999
old bus tavern,Multiple,11/03/2014,,,no,1367.0,"3193 mission st, San Francisco, CA, 9411",82803,old bus tavern,99.0,2018.0,37.74571160000001,-122.4195393
starbucks coffee #6927,Multiple,03/03/1992,,,no,9647.0,"685 beach st, San Francisco, CA, 94109",78724,starbucks coffee,100.0,2017.0,37.8065563,-122.42004779999999
benihana of tokyo,Multiple,05/31/1995,,,no,8463.0,"1737 post st, San Francisco, CA, 94115",3690,benihana of tokyo,96.0,2016.0,37.785329,-122.430369
pineapple king bakery inc,"Restaurant Less Than 1,000 Sqft",11/17/2014,,,no,1353.0,"1915 irving st, San Francisco, CA, 94122",81258,pineapple king bakery,90.0,2017.0,37.763375,-122.4785082
sammys gourmet deli  cafe,,02/07/2000,,,no,6750.0,"1416 bush st, San Francisco, CA, 94109",81383,sammys cafe,96.0,2018.0,37.7888054,-122.42070859999998
best beverage catering,"Restaurant Less Than 1,000 Sqft",02/01/1995,,,no,8582.0,"1290 sutter st, San Francisco, CA, 94109",80989,best beverage catering,89.0,2017.0,37.7879104,-122.42150790000001
blue bottle coffee,,08/18/2008,,,no,3635.0,"1 mint plz, San Francisco, CA, 94103",80974,blue bottle coffee,89.0,2016.0,37.783295700000004,-122.4071967
blue bottle coffee,"Restaurant Less Than 1,000 Sqft",08/18/2008,,,no,3635.0,"115 sansome st, San Francisco, CA, 94104",82930,blue bottle coffee,95.5,2017.0,37.7914251,-122.4010378
lord stanley,"Restaurant 1,000 - 2,000 Sqft",11/21/2014,,,no,1349.0,"2065 polk st, San Francisco, CA, 94109",82090,lord stanley,96.0,2018.0,37.7957619,-122.4219946
spicy queen,"Restaurant Greater Than 2,000 Sqft",12/02/2014,,,no,1338.0,"3809 geary blvd, San Francisco, CA, 94118",81103,spicy queen,85.0,2018.0,37.78090770000001,-122.4602804
wild flower cafe,Multiple,12/02/2014,,,no,1338.0,"411 sansome st, San Francisco, CA, 94111",81349,wild flower cafe,90.0,2017.0,37.7941509,-122.4016017
emmys spaghetti shack,,09/01/2002,06/15/2017,5401.0,yes,,"3230 mission st, San Francisco, CA, 9411",92099,emmys spaghetti shack,90.0,2018.0,37.7450653,-122.42052859999998
arsicault bakery,Retail Bakeries With Food Prep,12/04/2014,,,no,1336.0,"397 arguello blvd, San Francisco, CA, 94118",81264,arsicault bakery,95.0,2017.0,37.7834259,-122.45930619999999
bon appetit  twitter,,07/01/1987,,,no,11354.0,"1455 market street st 900, San Francisco, CA, 94103",81356,bon appetit,100.0,2018.0,37.7756852,-122.4179707
bon appetit  twitter,,07/01/1987,,,no,11354.0,"1455 market street st 900, San Francisco, CA, 94103",84339,bon appetit management co,98.0,2018.0,37.7756852,-122.4179707
bon appetit  twitter,,07/01/1987,,,no,11354.0,"1455 market street st 900, San Francisco, CA, 94103",87469,bon appetit management co,98.0,2018.0,37.7756852,-122.4179707
bon appetit  twitter,,07/01/1987,,,no,11354.0,"1455 market street st 900, San Francisco, CA, 94103",87793,bon appetit management company,93.5,2018.0,37.7756852,-122.4179707
golden chariot bakery  rest,"Restaurant 1,000 - 2,000 Sqft",08/01/1996,,,no,8035.0,"3308 balboa st, San Francisco, CA, 94121",1978,golden chariot bakery  rest,76.5,2018.0,37.77587800000001,-122.494382
toast eatery,"Restaurant 1,000 - 2,000 Sqft",12/10/2014,,,no,1330.0,"160 west portal ave, San Francisco, CA, 94127",80417,toast eatery,83.5,2018.0,37.7393436,-122.46791999999999
taqueria san jose no 1,Multiple,07/01/1996,,,no,8066.0,"2830 mission st, San Francisco, CA, 9411",2358,taqueria san jose #1,84.0,2018.0,37.751687,-122.41845500000001
kung food,"Restaurant Less Than 1,000 Sqft",12/10/2014,,,no,1330.0,"1615 mcallister st, San Francisco, CA, 94117",82022,kung food,81.0,2018.0,37.7776586,-122.4387007
durso cafe  juice bar,"Restaurant 1,000 - 2,000 Sqft",12/11/2014,,,no,1329.0,"236 townsend st, San Francisco, CA, 94107",81512,durso cafe and juice bar,96.0,2018.0,37.778212599999996,-122.39393940000001
hong kong restaurant,"Restaurant 1,000 - 2,000 Sqft",04/01/1994,,,no,8888.0,"2728 san bruno ave, San Francisco, CA, 94134",2599,hong kong restaurant,80.0,2018.0,37.727159,-122.403452
marla bakery,Caterer Retail Food Vehicles,04/01/2013,,,no,1948.0,"85 bartlett st, San Francisco, CA, 9411",85350,marla bakery,93.5,2016.0,37.755676,-122.41961459999999
the flying falafel,"Restaurant Less Than 1,000 Sqft",12/17/2014,,,no,1323.0,"1051 market st, San Francisco, CA, 94103",81509,the flying falafel,83.0,2018.0,37.7811698,-122.4111101
dona mago mexican restaurant,"Restaurant 1,000 - 2,000 Sqft",12/22/2008,,,no,3509.0,"301 south van ness ave, San Francisco, CA, 94103",81602,dona mayo mexican restaurant,86.0,2018.0,37.768266600000004,-122.41748159999999
la noissette cafe and deli,"Restaurant Less Than 1,000 Sqft",12/23/2014,,,no,1317.0,"1905 mission st, San Francisco, CA, 94103",81484,la noisette café and deli,89.0,2018.0,37.766565,-122.41970400000001
lous cafe,"Restaurant 1,000 - 2,000 Sqft",12/26/2014,,,no,1314.0,"1508 taraval st, San Francisco, CA, 94116",79564,lous cafe,86.5,2018.0,37.7429759,-122.48238070000001
cool cravings ii llc,,11/09/2017,,,no,265.0,"1635 divisadero st 145, San Francisco, CA, 94112",81521,cool cravings cafe  deli,87.0,2018.0,37.7848902,-122.44055230000001
mateos bay area hot dogs,Multiple,05/18/2007,,,no,4093.0,"833 bryant st, San Francisco, CA, 94103",39481,mateos bay area hot dogs,91.0,2018.0,37.775231,-122.403152
liholiho yacht club,Multiple,12/31/2014,,,no,1309.0,"871 sutter st, San Francisco, CA, 94109",80405,liholiho yacht club,98.0,2017.0,37.788234700000004,-122.41458349999999
the pin up,"Restaurant 1,000 - 2,000 Sqft",01/01/2015,,,no,1308.0,"772 folsom st, San Francisco, CA, 94108",82656,the pin up,85.5,2018.0,37.782711,-122.4005882
belle cora,Multiple,01/06/2015,,,no,1303.0,"565 green st, San Francisco, CA, 94133",81705,belle cora,82.0,2018.0,37.7994045,-122.4084551
chai bar by david rio,Multiple,10/20/2014,,,no,1381.0,"1019 market st, San Francisco, CA, 94103",82009,chai bar by david rio,96.0,2018.0,37.781461900000004,-122.4104021
americana grill  fountain,"Restaurant 1,000 - 2,000 Sqft",04/01/1998,,,no,7427.0,"3532 balboa st, San Francisco, CA, 94121",2505,americana grill  fountain,93.0,2018.0,37.775806,-122.49660800000001
native juice co,,06/01/2013,12/31/2016,1309.0,yes,,"168 sutter st, San Francisco, CA, 94104",93617,native co,84.0,2017.0,37.7900719,-122.40335459999999
rustys southern llc,Multiple,01/12/2015,,,no,1297.0,"750 ellis st, San Francisco, CA, 94109",82231,rustys southern llc,84.0,2018.0,37.7842971,-122.418578
happy family gourmet inc,"Restaurant Less Than 1,000 Sqft",01/01/2015,,,no,1308.0,"1042 taraval st, San Francisco, CA, 94116",85295,happy family gourmet inc,68.5,2018.0,37.743108,-122.477531
tj cups inc,"Restaurant Less Than 1,000 Sqft",01/05/2015,,,no,1304.0,"2437 noriega st, San Francisco, CA, 94122",83196,tj cups inc,94.5,2017.0,37.75350359999999,-122.49001650000001
fiddlers green inc,,12/19/2013,10/31/2015,681.0,yes,,"1333 columbus ave, San Francisco, CA, 94133",86773,fiddlers green of sf,83.5,2017.0,37.8065454,-122.41953899999999
cookie love,"Restaurant Less Than 1,000 Sqft",01/08/2015,,,no,1301.0,"1488 pine st, San Francisco, CA, 94109",82340,cookie love,99.0,2018.0,37.789795500000004,-122.4201584
little sweet,"Restaurant Less Than 1,000 Sqft",01/26/2015,,,no,1283.0,"3836 geary blvd, San Francisco, CA, 94118",81884,little sweet,82.0,2018.0,37.781412599999996,-122.4606499
afc sushi  walgreens #890,"Restaurant Less Than 1,000 Sqft",01/01/1996,,,no,8248.0,"135 powell st, San Francisco, CA, 94102",80995,afc sushi at walgreens #890,96.0,2018.0,37.7860604,-122.40827809999999
sons  daughters,"Restaurant 1,000 - 2,000 Sqft",01/01/2014,,,no,1673.0,"708 bush st, San Francisco, CA, 94108",81974,sons  daughters,89.5,2018.0,37.7902809,-122.40911329999999
halal cart llc,,11/07/2014,,,no,1363.0,"1 market st, San Francisco, CA, 94105",87628,halal cart sf,82.0,2017.0,37.7940057,-122.3949618
maple restaurant,"Restaurant 1,000 - 2,000 Sqft",04/01/2016,,,no,852.0,"5820 mission st, San Francisco, CA, 94112",87791,maple restaurant,76.0,2018.0,37.70935619999999,-122.45192109999999
los colores taqueria  grill,"Restaurant Less Than 1,000 Sqft",08/31/2016,,,no,700.0,"709 o'farrell st, San Francisco, CA, 94109",89111,los colores taqueria  grill,91.0,2018.0,37.78516870000001,-122.41661950000001
proper food,"Restaurant Less Than 1,000 Sqft",05/17/2013,,,no,1902.0,"100 montgomery st 116, San Francisco, CA, 94104",82048,proper food,100.0,2018.0,37.790377500000005,-122.4018618
super duper,Multiple,02/06/2015,,,no,1272.0,"346 kearny st, San Francisco, CA, 94108",82911,super duper,87.5,2017.0,37.7914468,-122.40403
mateos taqueria,"Restaurant 1,000 - 2,000 Sqft",02/11/2015,,,no,1267.0,"2471 mission st, San Francisco, CA, 9411",84582,mateos taqueria,86.0,2018.0,37.7575472,-122.4187438
five sweets,"Restaurant Less Than 1,000 Sqft",02/11/2015,,,no,1267.0,"1125 ocean ave, San Francisco, CA, 94112",82105,five sweets,88.0,2018.0,37.72321229999999,-122.45462340000002
local diner,"Restaurant 1,000 - 2,000 Sqft",07/01/2009,,,no,3318.0,"1244 market st, San Francisco, CA, 94102",63150,local diner,68.5,2017.0,37.778343,-122.415348
ro cafe,"Restaurant Less Than 1,000 Sqft",04/01/2013,,,no,1948.0,"2739 geary blvd, San Francisco, CA, 94118",82143,ro cafe,96.0,2017.0,37.7820721,-122.448526
harbor villa restaurant,Multiple,02/12/2015,,,no,1266.0,"5238 diamond heights blvd, San Francisco, CA, 94131",82134,harbor villa restaurant,69.0,2017.0,37.743811,-122.43938600000001
fish and farm,Multiple,02/18/2015,,,no,1260.0,"424 clay st, San Francisco, CA, 94111",82677,fish and farm,97.0,2018.0,37.7951109,-122.40071680000001
academy bar  kitchen,"Restaurant 1,000 - 2,000 Sqft",01/12/1994,,,no,8967.0,"1800 fillmore st, San Francisco, CA, 94115",1778,academy bar  kitchen,94.0,2017.0,37.786497999999995,-122.430283
seniores pizza,,02/24/2015,,,no,1254.0,"559 divisadero st, San Francisco, CA, 94117",82259,seniores pizza,85.5,2018.0,37.77478869999999,-122.4379985
cecilias pizza  restaurant,"Restaurant Less Than 1,000 Sqft",11/25/2014,,,no,1345.0,"3515 mission st, San Francisco, CA, 9411",87517,cecilias pizza  restaurant,83.5,2018.0,37.7407243,-122.4228039
burma bear,,01/22/2014,12/30/2016,1073.0,yes,,"1727 haight st, San Francisco, CA, 94117",81104,burma bear,94.0,2016.0,37.7692883,-122.4512114
nieves cinco de mayo produce,Retail Food Market W/food Prep. Lt 5001 Sqft,07/01/2015,,,no,1127.0,"3052 16th st, San Francisco, CA, 94103",82376,nieves cinco de mayo produce,84.5,2018.0,37.7651526,-122.42078970000001
mensho tokyo,"Restaurant Less Than 1,000 Sqft",03/01/2015,,,no,1249.0,"672 geary st, San Francisco, CA, 94102",82074,mensho tokyo,100.0,2018.0,37.78673010000001,-122.41433899999998
afc sushi  safeway #995,Take-Out Establishment,01/01/1996,,,no,8248.0,"1335 webster st, San Francisco, CA, 94115",79217,afc sushi  safeway #995,98.0,2018.0,37.782770500000005,-122.43168349999999
city pizza and burger inc,"Restaurant 1,000 - 2,000 Sqft",03/01/2015,,,no,1249.0,"464 broadway st, San Francisco, CA, 94133",83589,city pizza and burger inc,83.5,2018.0,37.798327,-122.4049459
bar 587,"Restaurant Less Than 1,000 Sqft",02/01/2014,,,no,1642.0,"587 post st, San Francisco, CA, 94102",81381,bar 587,86.5,2018.0,37.787765500000006,-122.41140520000002
orsons belly,"Restaurant Less Than 1,000 Sqft",10/15/2014,,,no,1386.0,"1737 balboa st, San Francisco, CA, 94121",83587,orsons belly,98.0,2017.0,37.7764658,-122.4778372
crazy gringo taco wagon salsa co,,03/09/2015,,,no,1241.0,"3251 20th ave, San Francisco, CA, 94132",82441,crazy gringo taco wagon salsa,100.0,2016.0,37.728081700000004,-122.4770808
farmhouse kitchen thai cuisine,"Restaurant Greater Than 2,000 Sqft",03/09/2015,,,no,1241.0,"710 florida st, San Francisco, CA, 9411",82413,farmhouse kitchen thai cuisine,84.0,2017.0,37.760217499999996,-122.41128559999999
fresca restaurant,"Restaurant Greater Than 2,000 Sqft",01/01/2006,,,no,4595.0,"737 irving st, San Francisco, CA, 94122",64524,fresca restaurant,86.0,2018.0,37.76403300000001,-122.4659
als place,"Restaurant Greater Than 2,000 Sqft",10/22/2014,,,no,1379.0,"1499 valencia st, San Francisco, CA, 94117",80669,als place,88.0,2018.0,37.7490388,-122.42014420000001
tacos el paisano #2,Multiple,04/01/2012,,,no,2313.0,"428 11th st, San Francisco, CA, 94103",82821,tacos el paisano #2,90.0,2016.0,37.769779,-122.41201709999999
glaze teriyaki,"Restaurant Less Than 1,000 Sqft",03/16/2015,,,no,1234.0,"2095 chestnut st, San Francisco, CA, 94123",82472,glaze teriyaki,89.5,2018.0,37.8005042,-122.437722
feel good bakery,Caterer Retail Food Vehicles,03/17/2015,,,no,1233.0,"270 noe st, San Francisco, CA, 94114",82544,feel good bakery,100.0,2016.0,37.764697399999996,-122.4333535
rangoon ruby burmese cuisine,"Restaurant Greater Than 2,000 Sqft",03/18/2015,,,no,1232.0,"1608 polk st, San Francisco, CA, 94109",81978,rangoon ruby burmese cuisine,74.5,2018.0,37.7917464,-122.4207943
way to life foods,Caterer Retail Food Vehicles,01/01/2014,03/31/2018,1550.0,yes,,"1 united nations plaza, San Francisco, CA, 94102",82407,way to life foods,100.0,2016.0,37.780453,-122.41452369999999
love healthy foods,Caterer Retail Food Vehicles,02/10/2015,,,no,1268.0,"244 clement st, San Francisco, CA, 94118",83087,love healthy foods,100.0,2016.0,37.7833314,-122.46189469999999
the spice jar,"Restaurant Less Than 1,000 Sqft",03/25/2015,,,no,1225.0,"2500 bryant st, San Francisco, CA, 9411",83472,the spice jar,78.5,2018.0,37.767095,-122.41090929999999
bon appetit management co,Catering Facility,07/01/1987,,,no,11354.0,"350 rhode island, San Francisco, CA, 94107",80279,bon appetit management company,97.0,2016.0,37.7656301,-122.4029238
blue bottle coffee,"Restaurant Less Than 1,000 Sqft",08/18/2008,,,no,3635.0,"1355 market st #100, San Francisco, CA, 94103",82429,blue bottle coffee,94.0,2018.0,37.776833700000005,-122.41637549999999
burmese kitchen,"Restaurant Less Than 1,000 Sqft",11/21/2014,,,no,1349.0,"3815 geary blvd, San Francisco, CA, 94118",81235,burmese kitchen,83.5,2018.0,37.780992100000006,-122.4603689
subway sandwiches  #61241,"Restaurant Less Than 1,000 Sqft",11/24/2014,,,no,1346.0,"1501 b sloat blvd  #200, San+francisco, CA, 94132",81166,subway sandwiches #61241,98.0,2018.0,37.7338534,-122.4893158
old skool cafe,Multiple,11/15/2005,,,no,4642.0,"1429 mendell st, San Francisco, CA, 94124",67923,old skool cafe,90.0,2017.0,37.73434,-122.39055900000001
the barrel room,Multiple,05/20/2011,,,no,2630.0,"415 sansome st, San Francisco, CA, 94111",82807,the barrel room,92.0,2016.0,37.7942792,-122.4016405
project juice,"Restaurant Less Than 1,000 Sqft",10/01/2012,,,no,2130.0,"364 hayes st, San Francisco, CA, 94102",83046,project juice,93.0,2018.0,37.777249100000006,-122.42238390000001
vive la tarte,Catering Facility,01/01/2015,,,no,1308.0,"1160 howard st, San Francisco, CA, 94103",78705,vive la tarte,89.0,2017.0,37.777049,-122.410983
mizutani sushi bar,"Restaurant 1,000 - 2,000 Sqft",04/09/2015,,,no,1210.0,"4406 california st, San Francisco, CA, 94118",82655,mizutani sushi bar,81.5,2018.0,37.7851838,-122.46488000000001
coffee mission,"Restaurant Less Than 1,000 Sqft",04/10/2015,,,no,1209.0,"3325 24th st, San Francisco, CA, 9411",81475,coffee mission,90.0,2018.0,37.752081700000005,-122.4190885
carbon grill,"Restaurant Greater Than 2,000 Sqft",04/16/2015,,,no,1203.0,"852 clement st, San Francisco, CA, 94118",83423,carbon grill,73.5,2018.0,37.7829562,-122.46858190000002
sam wo restaurant  bakery,,10/12/2012,05/31/2017,1692.0,yes,,"713 clay st, San Francisco, CA, 94108",92825,sam wo restaurant and bakery,86.0,2017.0,37.794238,-122.4051104
