location_id,ownership_name,business_name,category,lic_code,street_address,State,City,zipcode,business_start_date,business_end_date,neighborhoods,business_location,supervisor_district,Lifespan,formatted_address,google_place_id,latitude,longitude,formatted_name,business_id,name,score,year
0944434-02-001,H & K Investment Group,Sushi Hunter,Food Services,"Restaurant 1,000 - 2,000 Sqft",1701 Powell St,CA,San Francisco,94133.0,08/18/1995,,Chinatown,"1701 POWELL ST
San Francisco, CA 94133
(37.800432, -122.410865)",3.0,,"1701 Powell St, San Francisco, CA 94133, USA",ChIJsyMJt_GAhYARt1Cuy4f71MM,37.8003254,-122.4110879,sushi,2788,SUSHI HUNTER,92.0,2018.0
0944434-02-001,H & K Investment Group,Sushi Hunter,Food Services,"Restaurant 1,000 - 2,000 Sqft",1701 Powell St,CA,San Francisco,94133.0,08/18/1995,,Chinatown,"1701 POWELL ST
San Francisco, CA 94133
(37.800432, -122.410865)",3.0,,"1701 Powell St, San Francisco, CA 94133, USA",ChIJsyMJt_GAhYARt1Cuy4f71MM,37.8003254,-122.4110879,sushi,2788,SUSHI HUNTER,90.0,2016.0
0944771-01-001,Gutierrez Oscar & Sonia,Sandwich Place The,Food Services,"Restaurant Less Than 1,000 Sqft",2029 Mission St,CA,San Francisco,94110.0,09/01/1995,,Mission,"2029 MISSION ST
San Francisco, CA 94110
(37.764424, -122.419616)",9.0,,"2029 Mission St, San Francisco, CA 94110, USA",ChIJ0Q77cSN-j4ARm4wWo-qhAQU,37.764518100000004,-122.41931299999999,sandwich,1075,"SANDWICH PLACE, THE",89.0,2018.0
0944771-01-001,Gutierrez Oscar & Sonia,Sandwich Place The,Food Services,"Restaurant Less Than 1,000 Sqft",2029 Mission St,CA,San Francisco,94110.0,09/01/1995,,Mission,"2029 MISSION ST
San Francisco, CA 94110
(37.764424, -122.419616)",9.0,,"2029 Mission St, San Francisco, CA 94110, USA",ChIJ0Q77cSN-j4ARm4wWo-qhAQU,37.764518100000004,-122.41931299999999,sandwich,1075,"SANDWICH PLACE, THE",87.0,2017.0
0944771-01-001,Gutierrez Oscar & Sonia,Sandwich Place The,Food Services,"Restaurant Less Than 1,000 Sqft",2029 Mission St,CA,San Francisco,94110.0,09/01/1995,,Mission,"2029 MISSION ST
San Francisco, CA 94110
(37.764424, -122.419616)",9.0,,"2029 Mission St, San Francisco, CA 94110, USA",ChIJ0Q77cSN-j4ARm4wWo-qhAQU,37.764518100000004,-122.41931299999999,sandwich,1075,"SANDWICH PLACE, THE",90.0,2016.0
0944771-01-001,Gutierrez Oscar & Sonia,Sandwich Place The,Food Services,"Restaurant Less Than 1,000 Sqft",2029 Mission St,CA,San Francisco,94110.0,09/01/1995,,Mission,"2029 MISSION ST
San Francisco, CA 94110
(37.764424, -122.419616)",9.0,,"2029 Mission St, San Francisco, CA 94110, USA",ChIJ0Q77cSN-j4ARm4wWo-qhAQU,37.764518100000004,-122.41931299999999,sandwich,1075,"SANDWICH PLACE, THE",90.0,2016.0
0945051-01-001,Im Chreang,Jim Georgie's Donut,Food Services,Take-Out Establishment,2799 16th St,CA,San Francisco,94103.0,09/05/1995,,Mission,"2799 16TH ST
San Francisco, CA 94103
(37.765332, -122.41501)",9.0,,"2799 16th St, San Francisco, CA 94103, USA",ChIJVXgnGSV-j4AR7iAz7YXKJxw,37.765210100000004,-122.41515700000001,jim,4907,JIM GEORGIE'S DONUT,81.0,2017.0
0945051-01-001,Im Chreang,Jim Georgie's Donut,Food Services,Take-Out Establishment,2799 16th St,CA,San Francisco,94103.0,09/05/1995,,Mission,"2799 16TH ST
San Francisco, CA 94103
(37.765332, -122.41501)",9.0,,"2799 16th St, San Francisco, CA 94103, USA",ChIJVXgnGSV-j4AR7iAz7YXKJxw,37.765210100000004,-122.41515700000001,jim,4907,JIM GEORGIE'S DONUT,82.0,2018.0
0945051-01-001,Im Chreang,Jim Georgie's Donut,Food Services,Take-Out Establishment,2799 16th St,CA,San Francisco,94103.0,09/05/1995,,Mission,"2799 16TH ST
San Francisco, CA 94103
(37.765332, -122.41501)",9.0,,"2799 16th St, San Francisco, CA 94103, USA",ChIJVXgnGSV-j4AR7iAz7YXKJxw,37.765210100000004,-122.41515700000001,jim,4907,JIM GEORGIE'S DONUT,80.0,2017.0
0945400-01-001,Americanese Inc,Ace Wasabis Rock N Roll Sushi,Food Services,"Restaurant Greater Than 2,000 Sqft",3339 Steiner St,CA,San Francisco,94123.0,11/01/1995,,Marina,"3339 STEINER ST
San Francisco, CA 94123
(37.800226, -122.437822)",2.0,,"3339 Steiner St, San Francisco, CA 94123, USA",ChIJB3HjKNeAhYARBicGGqQbm58,37.800192200000005,-122.43800049999999,ace,3727,ACE WASABI'S ROCK N ROLL SUSHI,88.0,2018.0
0945400-01-001,Americanese Inc,Ace Wasabis Rock N Roll Sushi,Food Services,"Restaurant Greater Than 2,000 Sqft",3339 Steiner St,CA,San Francisco,94123.0,11/01/1995,,Marina,"3339 STEINER ST
San Francisco, CA 94123
(37.800226, -122.437822)",2.0,,"3339 Steiner St, San Francisco, CA 94123, USA",ChIJB3HjKNeAhYARBicGGqQbm58,37.800192200000005,-122.43800049999999,ace,3727,ACE WASABI'S ROCK N ROLL SUSHI,84.0,2016.0
0945623-13-001,Loris Diner Intl Inc,Lori's Diner,Food Services,Multiple,500 Sutter St,CA,San Francisco,94102.0,09/29/1995,,Nob Hill,"500 SUTTER ST
San Francisco, CA 94102
(37.789211, -122.408868)",3.0,,"500 Sutter St, San Francisco, CA 94108, USA",ChIJq2w1nI6AhYARKdtfSYew744,37.7894904,-122.4089861,lori's,3112,LORI'S DINER,80.0,2017.0
0945623-13-001,Loris Diner Intl Inc,Lori's Diner,Food Services,Multiple,500 Sutter St,CA,San Francisco,94102.0,09/29/1995,,Nob Hill,"500 SUTTER ST
San Francisco, CA 94102
(37.789211, -122.408868)",3.0,,"500 Sutter St, San Francisco, CA 94108, USA",ChIJq2w1nI6AhYARKdtfSYew744,37.7894904,-122.4089861,lori's,3112,LORI'S DINER,100.0,2015.0
0945623-13-001,Loris Diner Intl Inc,Lori's Diner,Food Services,Multiple,500 Sutter St,CA,San Francisco,94102.0,09/29/1995,,Nob Hill,"500 SUTTER ST
San Francisco, CA 94102
(37.789211, -122.408868)",3.0,,"500 Sutter St, San Francisco, CA 94108, USA",ChIJq2w1nI6AhYARKdtfSYew744,37.7894904,-122.4089861,lori's,3112,LORI'S DINER,83.0,2016.0
0945891-01-001,Wkc Inc,Three Star Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2515 Noriega St,CA,San Francisco,94122.0,10/20/1995,,,"2515 NORIEGA ST
San Francisco, CA 94122
(37.753617, -122.490751)",,,"2515 Noriega St, San Francisco, CA 94122, USA",ChIJX9xoa3-HhYARkiyVuYMLJ4U,37.7534744,-122.49069979999999,three,4960,THREE STAR RESTAURANT,71.0,2016.0
0945891-01-001,Wkc Inc,Three Star Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2515 Noriega St,CA,San Francisco,94122.0,10/20/1995,,,"2515 NORIEGA ST
San Francisco, CA 94122
(37.753617, -122.490751)",,,"2515 Noriega St, San Francisco, CA 94122, USA",ChIJX9xoa3-HhYARkiyVuYMLJ4U,37.7534744,-122.49069979999999,three,4960,THREE STAR RESTAURANT,88.0,2017.0
0945891-01-001,Wkc Inc,Three Star Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2515 Noriega St,CA,San Francisco,94122.0,10/20/1995,,,"2515 NORIEGA ST
San Francisco, CA 94122
(37.753617, -122.490751)",,,"2515 Noriega St, San Francisco, CA 94122, USA",ChIJX9xoa3-HhYARkiyVuYMLJ4U,37.7534744,-122.49069979999999,three,4960,THREE STAR RESTAURANT,89.0,2016.0
0946078-01-001,Falstaff Management Group,Balboa Cafe,Food Services,Multiple,3199 Fillmore St,CA,San Francisco,94123.0,11/01/1995,,Marina,"3199 FILLMORE ST
San Francisco, CA 94123
(37.798952, -122.435878)",2.0,,"3199 Fillmore St, San Francisco, CA 94123, USA",ChIJQdWokNCAhYARqrtxu-c_t5w,37.7988167,-122.43609350000001,balboa,3877,BALBOA CAFE,79.0,2018.0
0946078-01-001,Falstaff Management Group,Balboa Cafe,Food Services,Multiple,3199 Fillmore St,CA,San Francisco,94123.0,11/01/1995,,Marina,"3199 FILLMORE ST
San Francisco, CA 94123
(37.798952, -122.435878)",2.0,,"3199 Fillmore St, San Francisco, CA 94123, USA",ChIJQdWokNCAhYARqrtxu-c_t5w,37.7988167,-122.43609350000001,balboa,3877,BALBOA CAFE,83.0,2016.0
0946159-02-001,Lee Young N,Executive Cafe,Food Services,Multiple,150 Executive Park Bl 2000,CA,San Francisco,94134.0,11/01/1995,,Bayview Hunters Point,"150 EXECUTIVE PARK
San Francisco, CA 94134
(37.711257, -122.393181)",10.0,,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",ChIJ6SY-_S5_j4ARmNAPoowlIa0,37.7110114,-122.393378,executive,1788,EXECUTIVE CAFE,87.0,2017.0
0946159-02-001,Lee Young N,Executive Cafe,Food Services,Multiple,150 Executive Park Bl 2000,CA,San Francisco,94134.0,11/01/1995,,Bayview Hunters Point,"150 EXECUTIVE PARK
San Francisco, CA 94134
(37.711257, -122.393181)",10.0,,"150 Executive Park Blvd # 2000, San Francisco, CA 94134, USA",ChIJ6SY-_S5_j4ARmNAPoowlIa0,37.7110114,-122.393378,executive,1788,EXECUTIVE CAFE,87.0,2015.0
0946630-01-001,Hackmor Inc,Kezar Pub,Food Services,Multiple,770 Stanyan St,CA,San Francisco,94117.0,11/05/1995,,Haight Ashbury,"770 STANYAN ST
SAN FRANCISCO, CA 94117
(37.767828, -122.453275)",5.0,,"770 Stanyan St, San Francisco, CA 94117, USA",ChIJFUgBZ1GHhYARco8DJ1HKqdw,37.7678869,-122.4528942,kezar,1635,KEZAR PUB,91.0,2017.0
0946630-01-001,Hackmor Inc,Kezar Pub,Food Services,Multiple,770 Stanyan St,CA,San Francisco,94117.0,11/05/1995,,Haight Ashbury,"770 STANYAN ST
SAN FRANCISCO, CA 94117
(37.767828, -122.453275)",5.0,,"770 Stanyan St, San Francisco, CA 94117, USA",ChIJFUgBZ1GHhYARco8DJ1HKqdw,37.7678869,-122.4528942,kezar,1635,KEZAR PUB,94.0,2015.0
0947153-01-001,La Mediterranee Ii Inc,La Mediterranee Ii Inc,Food Services,"Restaurant 1,000 - 2,000 Sqft",288 Noe St,CA,San Francisco,94114.0,01/01/1995,,,"288 NOE ST
San Francisco, CA 94114
(37.764517, -122.433141)",,,"288 Noe St, San Francisco, CA 94114, USA",ChIJf4vW7Rx-j4ARLDmCakhzrkw,37.7645065,-122.433426,la,2274,LA MEDITERRANEE,98.0,2017.0
0947153-01-001,La Mediterranee Ii Inc,La Mediterranee Ii Inc,Food Services,"Restaurant 1,000 - 2,000 Sqft",288 Noe St,CA,San Francisco,94114.0,01/01/1995,,,"288 NOE ST
San Francisco, CA 94114
(37.764517, -122.433141)",,,"288 Noe St, San Francisco, CA 94114, USA",ChIJf4vW7Rx-j4ARLDmCakhzrkw,37.7645065,-122.433426,la,2274,LA MEDITERRANEE,93.0,2016.0
0947336-01-001,Kellett Nolan,Hawaii West,Food Services,Multiple,729 Vallejo St,CA,San Francisco,94133.0,10/01/1995,,Chinatown,"729 VALLEJO ST
San Francisco, CA 94133
(37.798514, -122.409346)",3.0,,"729 Vallejo St, San Francisco, CA 94133, USA",ChIJ_WLLz_OAhYAREtPv__pq0to,37.7983636,-122.4093291,hawaii,438,HAWAII WEST,84.0,2017.0
0947336-01-001,Kellett Nolan,Hawaii West,Food Services,Multiple,729 Vallejo St,CA,San Francisco,94133.0,10/01/1995,,Chinatown,"729 VALLEJO ST
San Francisco, CA 94133
(37.798514, -122.409346)",3.0,,"729 Vallejo St, San Francisco, CA 94133, USA",ChIJ_WLLz_OAhYAREtPv__pq0to,37.7983636,-122.4093291,hawaii,438,HAWAII WEST,90.0,2016.0
0489839-01-001,Sghayer Rashad,Sunflower Cafe,Food Services,,284 O'farrell St,CA,San Francisco,94102.0,05/21/2014,,,"284 O FARRELL ST
San Francisco, CA 94102
(37.786277, -122.409304)",,,"284 O'Farrell St, San Francisco, CA 94102, USA",ChIJk744D4-AhYARrDvKlBOAWXU,37.78638839999999,-122.4094996,sunflower,1232,SUNFLOWER CAFE,98.0,2016.0
0489839-01-001,Sghayer Rashad,Sunflower Cafe,Food Services,,284 O'farrell St,CA,San Francisco,94102.0,05/21/2014,,,"284 O FARRELL ST
San Francisco, CA 94102
(37.786277, -122.409304)",,,"284 O'Farrell St, San Francisco, CA 94102, USA",ChIJk744D4-AhYARrDvKlBOAWXU,37.78638839999999,-122.4094996,sunflower,1232,SUNFLOWER CAFE,80.0,2017.0
0489839-01-001,Sghayer Rashad,Sunflower Cafe,Food Services,,284 O'farrell St,CA,San Francisco,94102.0,05/21/2014,,,"284 O FARRELL ST
San Francisco, CA 94102
(37.786277, -122.409304)",,,"284 O'Farrell St, San Francisco, CA 94102, USA",ChIJk744D4-AhYARrDvKlBOAWXU,37.78638839999999,-122.4094996,sunflower,1232,SUNFLOWER CAFE,94.0,2017.0
0947800-01-001,Luo Run Ping,Wing Hing Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2550 San Bruno Ave,CA,San Francisco,94134.0,01/01/1996,,,"2550 SAN BRUNO AVE
San Francisco, CA 94134
(37.729448, -122.404364)",,,"2550 San Bruno Ave, San Francisco, CA 94134, USA",ChIJk22x1vx-j4ARD9otcLBHZgs,37.7293489,-122.40458329999998,wing,2622,WING HING RESTAURANT,75.0,2017.0
0947800-01-001,Luo Run Ping,Wing Hing Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2550 San Bruno Ave,CA,San Francisco,94134.0,01/01/1996,,,"2550 SAN BRUNO AVE
San Francisco, CA 94134
(37.729448, -122.404364)",,,"2550 San Bruno Ave, San Francisco, CA 94134, USA",ChIJk22x1vx-j4ARD9otcLBHZgs,37.7293489,-122.40458329999998,wing,2622,WING HING RESTAURANT,70.0,2017.0
0947800-01-001,Luo Run Ping,Wing Hing Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",2550 San Bruno Ave,CA,San Francisco,94134.0,01/01/1996,,,"2550 SAN BRUNO AVE
San Francisco, CA 94134
(37.729448, -122.404364)",,,"2550 San Bruno Ave, San Francisco, CA 94134, USA",ChIJk22x1vx-j4ARD9otcLBHZgs,37.7293489,-122.40458329999998,wing,2622,WING HING RESTAURANT,61.0,2016.0
0947951-01-001,T C Pastry Inc,T C Pastry,Food Services,"Restaurant 1,000 - 2,000 Sqft",2222 Irving St,CA,San Francisco,94122.0,01/01/1996,,,"2222 IRVING ST
San Francisco, CA 94122
(37.763366, -122.481878)",,,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,37.763541700000005,-122.4818611,t,1954,T C PASTRY,88.0,2016.0
0947951-01-001,T C Pastry Inc,T C Pastry,Food Services,"Restaurant 1,000 - 2,000 Sqft",2222 Irving St,CA,San Francisco,94122.0,01/01/1996,,,"2222 IRVING ST
San Francisco, CA 94122
(37.763366, -122.481878)",,,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,37.763541700000005,-122.4818611,t,1954,T C PASTRY,90.0,2017.0
0947951-01-001,T C Pastry Inc,T C Pastry,Food Services,"Restaurant 1,000 - 2,000 Sqft",2222 Irving St,CA,San Francisco,94122.0,01/01/1996,,,"2222 IRVING ST
San Francisco, CA 94122
(37.763366, -122.481878)",,,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,37.763541700000005,-122.4818611,t,1954,T C PASTRY,88.0,2018.0
0947951-01-001,T C Pastry Inc,T C Pastry,Food Services,"Restaurant 1,000 - 2,000 Sqft",2222 Irving St,CA,San Francisco,94122.0,01/01/1996,,,"2222 IRVING ST
San Francisco, CA 94122
(37.763366, -122.481878)",,,"2222 Irving St, San Francisco, CA 94122, USA",ChIJgVMpPnCHhYARrQ-j7lGImRE,37.763541700000005,-122.4818611,t,1954,T C PASTRY,91.0,2016.0
0948241-01-001,Cucagna Ltd,Zuni Cafe,Food Services,Multiple,1658 Market St,CA,San Francisco,94102.0,12/01/1995,,Hayes Valley,"1658 MARKET ST
San Francisco, CA 94102
(37.773452, -122.421545)",5.0,,"1658 Market St, San Francisco, CA 94102, USA",ChIJd6fQq5-AhYARuP2dXptywbQ,37.77361399999999,-122.42164059999999,zuni,3645,ZUNI CAFE,90.0,2017.0
0948241-01-001,Cucagna Ltd,Zuni Cafe,Food Services,Multiple,1658 Market St,CA,San Francisco,94102.0,12/01/1995,,Hayes Valley,"1658 MARKET ST
San Francisco, CA 94102
(37.773452, -122.421545)",5.0,,"1658 Market St, San Francisco, CA 94102, USA",ChIJd6fQq5-AhYARuP2dXptywbQ,37.77361399999999,-122.42164059999999,zuni,3645,ZUNI CAFE,94.0,2016.0
0948672-01-001,Jih Rong Hsun,Peking Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",1375 Noriega St,CA,San Francisco,94122.0,01/01/2003,,Sunset/Parkside,"1375 NORIEGA ST
San Francisco, CA 94122
(37.754153, -122.478349)",4.0,,"1375 Noriega St, San Francisco, CA 94122, USA",ChIJHTiHgmKHhYARDEU-eIhQfEw,37.7539536,-122.47835490000001,peking,3025,PEKING RESTAURANT,81.0,2016.0
0948672-01-001,Jih Rong Hsun,Peking Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",1375 Noriega St,CA,San Francisco,94122.0,01/01/2003,,Sunset/Parkside,"1375 NORIEGA ST
San Francisco, CA 94122
(37.754153, -122.478349)",4.0,,"1375 Noriega St, San Francisco, CA 94122, USA",ChIJHTiHgmKHhYARDEU-eIhQfEw,37.7539536,-122.47835490000001,peking,3025,PEKING RESTAURANT,88.0,2018.0
0948672-01-001,Jih Rong Hsun,Peking Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",1375 Noriega St,CA,San Francisco,94122.0,01/01/2003,,Sunset/Parkside,"1375 NORIEGA ST
San Francisco, CA 94122
(37.754153, -122.478349)",4.0,,"1375 Noriega St, San Francisco, CA 94122, USA",ChIJHTiHgmKHhYARDEU-eIhQfEw,37.7539536,-122.47835490000001,peking,3025,PEKING RESTAURANT,88.0,2016.0
0948933-02-001,Tang Daisy Hong,La Vie Vietnamese Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",5830 Geary Blvd,CA,San Francisco,94121.0,02/01/1996,,Outer Richmond,"5830 GEARY BLVD
San Francisco, CA 94121
(37.78028, -122.482034)",1.0,,"5830 Geary Blvd, San Francisco, CA 94121, USA",ChIJq12h7A-HhYAR3c8t5H-H8nc,37.7804779,-122.48208229999999,la,2596,LA VIE VIETNAMESE REST,74.0,2016.0
0948933-02-001,Tang Daisy Hong,La Vie Vietnamese Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",5830 Geary Blvd,CA,San Francisco,94121.0,02/01/1996,,Outer Richmond,"5830 GEARY BLVD
San Francisco, CA 94121
(37.78028, -122.482034)",1.0,,"5830 Geary Blvd, San Francisco, CA 94121, USA",ChIJq12h7A-HhYAR3c8t5H-H8nc,37.7804779,-122.48208229999999,la,2596,LA VIE VIETNAMESE REST,88.0,2017.0
0950353-02-001,Swami Brahma B,Cable Car Restaurant,Food Services,Multiple,1040 Columbus Ave,CA,San Francisco,94133.0,01/01/1996,,North Beach,"1040 COLUMBUS AVE
San Francisco, CA 94133
(37.803961, -122.415429)",3.0,,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,37.804156299999995,-122.41526929999999,cable,3895,CABLE CAR RESTAURANT,78.0,2016.0
0950353-02-001,Swami Brahma B,Cable Car Restaurant,Food Services,Multiple,1040 Columbus Ave,CA,San Francisco,94133.0,01/01/1996,,North Beach,"1040 COLUMBUS AVE
San Francisco, CA 94133
(37.803961, -122.415429)",3.0,,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,37.804156299999995,-122.41526929999999,cable,3895,CABLE CAR RESTAURANT,78.0,2016.0
0950353-02-001,Swami Brahma B,Cable Car Restaurant,Food Services,Multiple,1040 Columbus Ave,CA,San Francisco,94133.0,01/01/1996,,North Beach,"1040 COLUMBUS AVE
San Francisco, CA 94133
(37.803961, -122.415429)",3.0,,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,37.804156299999995,-122.41526929999999,cable,3895,CABLE CAR RESTAURANT,62.0,2015.0
0950353-02-001,Swami Brahma B,Cable Car Restaurant,Food Services,Multiple,1040 Columbus Ave,CA,San Francisco,94133.0,01/01/1996,,North Beach,"1040 COLUMBUS AVE
San Francisco, CA 94133
(37.803961, -122.415429)",3.0,,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,37.804156299999995,-122.41526929999999,cable,3895,CABLE CAR RESTAURANT,76.0,2017.0
0950353-02-001,Swami Brahma B,Cable Car Restaurant,Food Services,Multiple,1040 Columbus Ave,CA,San Francisco,94133.0,01/01/1996,,North Beach,"1040 COLUMBUS AVE
San Francisco, CA 94133
(37.803961, -122.415429)",3.0,,"1040 Columbus Ave, San Francisco, CA 94133, USA",ChIJzXJnAeWAhYAR9hfJzpEdL5c,37.804156299999995,-122.41526929999999,cable,3895,CABLE CAR RESTAURANT,82.0,2018.0
0950389-01-001,Romo-Flores C & Romo-Sanchez C,Chavita's Mexican Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",3006 Mission St,CA,San Francisco,94110.0,02/01/1996,,Mission,"3006 MISSION ST
San Francisco, CA 94110
(37.748859, -122.41812)",9.0,,"3006 Mission St, San Francisco, CA 94110, USA",ChIJFYRLq0Z-j4ARhpyXu8uKQ4c,37.7488568,-122.41831359999999,chavita's,1005,CHAVITA'S MEXICAN RESTAURANT,78.0,2017.0
0950389-01-001,Romo-Flores C & Romo-Sanchez C,Chavita's Mexican Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",3006 Mission St,CA,San Francisco,94110.0,02/01/1996,,Mission,"3006 MISSION ST
San Francisco, CA 94110
(37.748859, -122.41812)",9.0,,"3006 Mission St, San Francisco, CA 94110, USA",ChIJFYRLq0Z-j4ARhpyXu8uKQ4c,37.7488568,-122.41831359999999,chavita's,1005,CHAVITA'S MEXICAN RESTAURANT,84.0,2016.0
0950389-01-001,Romo-Flores C & Romo-Sanchez C,Chavita's Mexican Restaurant,Food Services,"Restaurant Less Than 1,000 Sqft",3006 Mission St,CA,San Francisco,94110.0,02/01/1996,,Mission,"3006 MISSION ST
San Francisco, CA 94110
(37.748859, -122.41812)",9.0,,"3006 Mission St, San Francisco, CA 94110, USA",ChIJFYRLq0Z-j4ARhpyXu8uKQ4c,37.7488568,-122.41831359999999,chavita's,1005,CHAVITA'S MEXICAN RESTAURANT,84.0,2018.0
0950577-02-002,Eliza's Restaurant Inc,Eliza's Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",2877 California St,CA,San Francisco,94115.0,01/01/1996,,Pacific Heights,"2877 CALIFORNIA ST
San Francisco, CA 94115
(37.787914, -122.441646)",2.0,,"2877 California St, San Francisco, CA 94115, USA",ChIJybHz3MuAhYAR37zR-QqdlIU,37.7877104,-122.44157050000001,eliza's,2866,ELIZA'S RESTAURANT,92.0,2016.0
0950577-02-002,Eliza's Restaurant Inc,Eliza's Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",2877 California St,CA,San Francisco,94115.0,01/01/1996,,Pacific Heights,"2877 CALIFORNIA ST
San Francisco, CA 94115
(37.787914, -122.441646)",2.0,,"2877 California St, San Francisco, CA 94115, USA",ChIJybHz3MuAhYAR37zR-QqdlIU,37.7877104,-122.44157050000001,eliza's,2866,ELIZA'S RESTAURANT,85.0,2017.0
0950577-02-002,Eliza's Restaurant Inc,Eliza's Restaurant,Food Services,"Restaurant Greater Than 2,000 Sqft",2877 California St,CA,San Francisco,94115.0,01/01/1996,,Pacific Heights,"2877 CALIFORNIA ST
San Francisco, CA 94115
(37.787914, -122.441646)",2.0,,"2877 California St, San Francisco, CA 94115, USA",ChIJybHz3MuAhYAR37zR-QqdlIU,37.7877104,-122.44157050000001,eliza's,2866,ELIZA'S RESTAURANT,96.0,2015.0
0951162-01-001,Quach Cui Ky & Chiem Nghiem,Kim Thanh Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",607 Geary St,CA,San Francisco,94102.0,04/01/1996,,Tenderloin,"607 GEARY ST
San Francisco, CA 94102
(37.786693, -122.413429)",6.0,,"607 Geary St, San Francisco, CA 94102, USA",ChIJNczX2pGAhYARmU9d2hfrA8M,37.786598,-122.4134209,kim,2107,KIM THANH RESTAURANT,100.0,2018.0
0951162-01-001,Quach Cui Ky & Chiem Nghiem,Kim Thanh Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",607 Geary St,CA,San Francisco,94102.0,04/01/1996,,Tenderloin,"607 GEARY ST
San Francisco, CA 94102
(37.786693, -122.413429)",6.0,,"607 Geary St, San Francisco, CA 94102, USA",ChIJNczX2pGAhYARmU9d2hfrA8M,37.786598,-122.4134209,kim,2107,KIM THANH RESTAURANT,96.0,2017.0
0951162-01-001,Quach Cui Ky & Chiem Nghiem,Kim Thanh Restaurant,Food Services,"Restaurant 1,000 - 2,000 Sqft",607 Geary St,CA,San Francisco,94102.0,04/01/1996,,Tenderloin,"607 GEARY ST
San Francisco, CA 94102
(37.786693, -122.413429)",6.0,,"607 Geary St, San Francisco, CA 94102, USA",ChIJNczX2pGAhYARmU9d2hfrA8M,37.786598,-122.4134209,kim,2107,KIM THANH RESTAURANT,92.0,2016.0
0952466-01-001,Meyers Company Llc The,Firewood Cafe The,Food Services,Multiple,4248 18th St,CA,San Francisco,94114.0,05/15/1996,,Castro/Upper Market,"4248 18TH ST
San Francisco, CA 94114
(37.760779, -122.436894)",8.0,,"4248 18th St, San Francisco, CA 94114, USA",ChIJwUQOlQR-j4ARAb6tTHK78bA,37.7608777,-122.43694209999998,firewood,3899,FIREWOOD CAFE,96.0,2015.0
0952466-01-001,Meyers Company Llc The,Firewood Cafe The,Food Services,Multiple,4248 18th St,CA,San Francisco,94114.0,05/15/1996,,Castro/Upper Market,"4248 18TH ST
San Francisco, CA 94114
(37.760779, -122.436894)",8.0,,"4248 18th St, San Francisco, CA 94114, USA",ChIJwUQOlQR-j4ARAb6tTHK78bA,37.7608777,-122.43694209999998,firewood,3899,FIREWOOD CAFE,94.0,2018.0
0911744-01-009,Starbucks Corporation,Starbucks Coffee,Food Services,"Restaurant Less Than 1,000 Sqft",744 Irving St,CA,San Francisco,94122.0,03/03/1992,,Inner Sunset,"744 IRVING ST
San Francisco, CA 94122
(37.76408, -122.465451)",5.0,,"744 Irving St, San Francisco, CA 94122, USA",ChIJT3cpTlyHhYARaRoFHzq8P-o,37.7642884,-122.4660298,starbucks,1265,STARBUCKS COFFEE,100.0,2017.0
0911744-01-009,Starbucks Corporation,Starbucks Coffee,Food Services,"Restaurant Less Than 1,000 Sqft",744 Irving St,CA,San Francisco,94122.0,03/03/1992,,Inner Sunset,"744 IRVING ST
San Francisco, CA 94122
(37.76408, -122.465451)",5.0,,"744 Irving St, San Francisco, CA 94122, USA",ChIJT3cpTlyHhYARaRoFHzq8P-o,37.7642884,-122.4660298,starbucks,1265,STARBUCKS COFFEE,98.0,2016.0
